HDPE2 Time,HDPE2 Stress,HDPE2 Strain,,HDPE3 Time,HDPE3 Stress,HDPE3 Strain,,LDPE2 Time ,LDPE2 Stress,LDPE2 Strain,,LDPE3 Time,LDPE3 Stress,LDPE3 Strain,,PP2 Time ,PP2 Stress,PP2 Strain,,PP3 Time ,PP3 Stress,PP3 Strain ,,PET2 Time ,PET2 Stress,PET2 Strain,,PET3 Time ,PET3 Stress,PET3 Strain,,HDPE1 Time,HDPE1 Stress,HDPE1 Strain,,LDPE1 Time,LDPE1 Stress,LDPE1 Strain,,PET1 Time,PET1 Stress,PET1 Strain,,PP1 Time ,PP1 Stress,PP1 Strain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.3129883,5.374231075,107.2925838,,,,,,,,,,358.3129883,3.401484817,107.291513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.4129944,5.373418663,107.3221198,,,,,,,,,,358.4129944,3.40040663,107.3214773
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.5130005,5.37257032,107.3507923,,,,,,,,,,358.5130005,3.400773122,107.3512207
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.6130066,5.372131237,107.3805425,,,,,,,,,,358.6130066,3.40115064,107.3809708
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.7130127,5.372463963,107.4107142,,,,,,,,,,358.7130127,3.400443508,107.4115709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.8129883,5.372546605,107.4408927,,,,,,,,,,358.8129883,3.400792892,107.4408927
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.9129944,5.373561312,107.4712786,,,,,,,,,,358.9129944,3.401017577,107.4708503
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0130005,5.373191935,107.5014571,,,,,,,,,,359.0130005,3.400677698,107.5008146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.1130066,5.373260565,107.5309864,,,,,,,,,,359.1130066,3.402314366,107.5318431
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.2130127,5.374018361,107.5615932,,,,,,,,,,359.2130127,3.401944833,107.5618073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.3129883,5.37430725,107.5917649,,,,,,,,,,359.3129883,3.399734475,107.5900582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.4129944,5.373676292,107.6204442,,,,,,,,,,359.4129944,3.399058517,107.6191591
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.5130005,5.372049313,107.6499801,,,,,,,,,,359.5130005,3.399282822,107.649766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.6130066,5.371923193,107.679081,,,,,,,,,,359.6130066,3.399905555,107.6797236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.7130127,5.373109293,107.709902,,,,,,,,,,359.7130127,3.401500404,107.7111871
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.8129883,5.37461159,107.7417872,,,,,,,,,,359.8129883,3.403324501,107.7426439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.9129944,5.376716099,107.773244,,,,,,,,,,359.9129944,3.40215127,107.7719657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0130005,5.374724415,107.8019233,,,,,,,,,,360.0130005,3.400861324,107.8010666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.1130066,5.372263106,107.8286749,,,,,,,,,,360.1130066,3.400075495,107.8301742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2130127,5.371912414,107.8586392,,,,,,,,,,360.2130127,3.399136074,107.8590609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.3129883,5.374327372,107.8907386,,,,,,,,,,360.3129883,3.40055528,107.8905244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.4129944,5.3746274,107.9209103,,,,,,,,,,360.4129944,3.401132011,107.920482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.5130005,5.374551225,107.9506605,,,,,,,,,,360.5130005,3.400372034,107.9495896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.6130066,5.375156312,107.9801897,,,,,,,,,,360.6130066,3.400288775,107.9789114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.7130127,5.373471842,108.0090831,,,,,,,,,,360.7130127,3.401974106,108.0099398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.8129883,5.373273141,108.0384049,,,,,,,,,,360.8129883,3.401770711,108.0407541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.9129944,5.374334917,108.0698617,,,,,,,,,,360.9129944,3.402842434,108.0713609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0130005,5.376039149,108.1013185,,,,,,,,,,361.0130005,3.401927725,108.1002544
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.1130066,5.376566624,108.1317112,,,,,,,,,,361.1130066,3.400877671,108.1299978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.2130127,5.375817811,108.1610329,,,,,,,,,,361.2130127,3.401825076,108.1603904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.3129883,5.375407833,108.1899197,,,,,,,,,,361.3129883,3.4018323,108.190348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.4129944,5.375163858,108.2196698,,,,,,,,,,361.4129944,3.402209817,108.2205265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.5130005,5.375171762,108.2494132,,,,,,,,,,361.5130005,3.402231487,108.2504841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.6130066,5.376091969,108.2802342,,,,,,,,,,361.6130066,3.401306133,108.2802342
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.7130127,5.37779692,108.3112627,,,,,,,,,,361.7130127,3.401860813,108.3099776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.8129883,5.376518117,108.3399419,,,,,,,,,,361.8129883,3.401949775,108.3399419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.9129944,5.375938901,108.3694779,,,,,,,,,,361.9129944,3.401723569,108.3694779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0130005,5.37706715,108.3994355,,,,,,,,,,362.0130005,3.401221733,108.3990071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.1130066,5.376921268,108.4296139,,,,,,,,,,362.1130066,3.40181177,108.4296139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.2130127,5.377375443,108.4597857,,,,,,,,,,362.2130127,3.402275968,108.4597857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.3129883,5.376547221,108.4891075,,,,,,,,,,362.3129883,3.401359358,108.4888933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.4129944,5.376184313,108.5188509,,,,,,,,,,362.4129944,3.402461495,108.5199218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.5130005,5.376578841,108.5488152,,,,,,,,,,362.5130005,3.402065349,108.5494577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.6130066,5.378760244,108.5807003,,,,,,,,,,362.6130066,3.403163305,108.5798436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.7130127,5.379590262,108.611093,,,,,,,,,,362.7130127,3.404149868,108.6106646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.8129883,5.37734023,108.6389088,,,,,,,,,,362.8129883,3.401902253,108.6393372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9129944,5.376827487,108.6678023,,,,,,,,,,362.9129944,3.401476072,108.6678023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0130005,5.375940338,108.6975524,,,,,,,,,,363.0130005,3.401581762,108.6977666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1130066,5.376662561,108.72751,,,,,,,,,,363.1130066,3.401086389,108.7272958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.2130127,5.377384426,108.7587593,,,,,,,,,,363.2130127,3.40191822,108.758331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.3129883,5.377685891,108.7887169,,,,,,,,,,363.3129883,3.40259988,108.7887169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.4129944,5.377426466,108.8180387,,,,,,,,,,363.4129944,3.402594558,108.8182529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.5130005,5.377731524,108.8479963,,,,,,,,,,363.5130005,3.402776663,108.8486388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6130066,5.378166296,108.8783889,,,,,,,,,,363.6130066,3.401856251,108.8792456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7130127,5.379083987,108.9092032,,,,,,,,,,363.7130127,3.40210869,108.9087749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.8129883,5.37879905,108.9393817,,,,,,,,,,363.8129883,3.402517381,108.938525
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9129944,5.379503308,108.9689109,,,,,,,,,,363.9129944,3.402775523,108.9682684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0130005,5.379085065,108.9990894,,,,,,,,,,364.0130005,3.402204114,108.9975902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.1130066,5.379410245,109.029047,,,,,,,,,,364.1130066,3.40225848,109.0275545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.2130127,5.378767789,109.0585829,,,,,,,,,,364.2130127,3.403496341,109.0585829
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.3129883,5.376074003,109.0859771,,,,,,,,,,364.3129883,3.403612676,109.0889689
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4129944,5.375939619,109.1152922,,,,,,,,,,364.4129944,3.401092472,109.1167914
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.5130005,5.377659661,109.1467557,,,,,,,,,,364.5130005,3.401268495,109.1463274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6130066,5.378367512,109.1784267,,,,,,,,,,364.6130066,3.403442356,109.1788551
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.7130127,5.380323265,109.2090335,,,,,,,,,,364.7130127,3.404723177,109.2088194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.8129883,5.380458727,109.2396337,,,,,,,,,,364.8129883,3.403835841,109.2383486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.9129944,5.379013202,109.2680987,,,,,,,,,,364.9129944,3.402510158,109.267242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0130005,5.3785734,109.2969855,,,,,,,,,,365.0130005,3.403500523,109.2974138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.1130066,5.379350958,109.3278064,,,,,,,,,,365.1130066,3.402558061,109.3273781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.2130127,5.378912593,109.3571215,,,,,,,,,,365.2130127,3.402887295,109.357764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.3129883,5.379579123,109.3877283,,,,,,,,,,365.3129883,3.40498398,109.3887992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.4129944,5.38001102,109.4181143,,,,,,,,,,365.4129944,3.405655375,109.4193993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.5130005,5.380353807,109.4485069,,,,,,,,,,365.5130005,3.404360487,109.4480786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.6130066,5.381248502,109.4793212,,,,,,,,,,365.6130066,3.403567054,109.4780362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.7130127,5.37939731,109.5075721,,,,,,,,,,365.7130127,3.403266333,109.5075721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.8129883,5.379268316,109.5368939,,,,,,,,,,365.8129883,3.402744348,109.5371081
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9129944,5.379959997,109.5679224,,,,,,,,,,365.9129944,3.40266375,109.5668515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0130005,5.379804055,109.5970299,,,,,,,,,,366.0130005,3.403384569,109.5970299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.1130066,5.378939183,109.6267734,,,,,,,,,,366.1130066,3.405530296,109.6284868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.2130127,5.38038902,109.6578085,,,,,,,,,,366.2130127,3.404790849,109.6575944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.3129883,5.381403726,109.6879803,,,,,,,,,,366.3129883,3.403591386,109.6860527
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.4129944,5.379472407,109.7166596,,,,,,,,,,366.4129944,3.402962571,109.7162312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.5130005,5.379878074,109.7457671,,,,,,,,,,366.5130005,3.402956488,109.7457671
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.6130066,5.379114888,109.7755106,,,,,,,,,,366.6130066,3.403548046,109.7765814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.7130127,5.379196093,109.8059032,,,,,,,,,,366.7130127,3.403702018,109.8069674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.8129883,5.380629761,109.8367175,,,,,,,,,,366.8129883,3.403829758,109.836075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.9129944,5.381701239,109.8673243,,,,,,,,,,366.9129944,3.40381265,109.8666818
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0130005,5.38078247,109.8966394,,,,,,,,,,367.0130005,3.405310933,109.8979244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.1130066,5.380449744,109.9263895,,,,,,,,,,367.1130066,3.404607603,109.9274604
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.2130127,5.38050939,109.9559188,,,,,,,,,,367.2130127,3.403613056,109.9563471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.3129883,5.379860467,109.9854547,,,,,,,,,,367.3129883,3.403146577,109.9858831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.4129944,5.38100273,110.016269,,,,,,,,,,367.4129944,3.402988423,110.0147698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.5130005,5.381746872,110.04709,,,,,,,,,,367.5130005,3.403914157,110.0455908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.6130066,5.381667463,110.0761909,,,,,,,,,,367.6130066,3.40525999,110.0766192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.7130127,5.382575812,110.1065835,,,,,,,,,,367.7130127,3.405089289,110.1065835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.8129883,5.381610332,110.1361128,,,,,,,,,,367.8129883,3.404170018,110.1356911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.9129944,5.381172327,110.1654346,,,,,,,,,,367.9129944,3.403844205,110.1650062
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0130005,5.380677191,110.1953988,,,,,,,,,,368.0130005,3.403835461,110.1960414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.1130066,5.380832415,110.2253564,,,,,,,,,,368.1130066,3.405392292,110.2264273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2130127,5.381520504,110.2559633,,,,,,,,,,368.2130127,3.406118052,110.25682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.3129883,5.38300196,110.2867776,,,,,,,,,,368.3129883,3.405169887,110.2863492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.4129944,5.384764761,110.3184485,,,,,,,,,,368.4129944,3.403669322,110.3150285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.5130005,5.38383126,110.3481987,,,,,,,,,,368.5130005,3.405162284,110.3460569
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.6130066,5.379920832,110.3736653,,,,,,,,,,368.6130066,3.404839892,110.3760212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.7130127,5.378869476,110.401702,,,,,,,,,,368.7130127,3.403016176,110.4038438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.8129883,5.380514421,110.4340155,,,,,,,,,,368.8129883,3.403577699,110.4344439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.9129944,5.382969981,110.4656865,,,,,,,,,,368.9129944,3.405283941,110.4652582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0130005,5.383233719,110.4962933,,,,,,,,,,369.0130005,3.405740155,110.4954366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.1130066,5.384244472,110.5266793,,,,,,,,,,369.1130066,3.405936327,110.5262509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.2130127,5.382756189,110.5553585,,,,,,,,,,369.2130127,3.405862573,110.5560011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.3129883,5.382006657,110.5848945,,,,,,,,,,369.3129883,3.405894127,110.5859653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.4129944,5.382896681,110.6152804,,,,,,,,,,369.4129944,3.405198401,110.6154946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5130005,5.384171172,110.6458872,,,,,,,,,,369.5130005,3.405522693,110.6454589
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6130066,5.38443455,110.6762732,,,,,,,,,,369.6130066,3.405372522,110.6752023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.7130127,5.384143505,110.7060233,,,,,,,,,,369.7130127,3.406363268,110.7060233
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.8129883,5.383908153,110.7355526,,,,,,,,,,369.8129883,3.407435371,110.7364092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.9129944,5.384412991,110.7655168,,,,,,,,,,369.9129944,3.406461354,110.7661594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0130005,5.384123743,110.7954744,,,,,,,,,,370.0130005,3.405168366,110.7952603
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1130066,5.384295495,110.8252246,,,,,,,,,,370.1130066,3.404141124,110.8237253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.2130127,5.384027446,110.854118,,,,,,,,,,370.2130127,3.404406489,110.8532613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.3129883,5.383699391,110.8838614,,,,,,,,,,370.3129883,3.405736733,110.8842898
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.4129944,5.383425593,110.9140399,,,,,,,,,,370.4129944,3.408485044,110.9159607
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5130005,5.385219295,110.9450683,,,,,,,,,,370.5130005,3.407995754,110.9463534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.6130066,5.386135908,110.9756685,,,,,,,,,,370.6130066,3.405561091,110.9743901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.7130127,5.38550531,111.0049902,,,,,,,,,,370.7130127,3.404460854,111.0030627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.8129883,5.385078084,111.0340978,,,,,,,,,,370.8129883,3.405127687,111.0332411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.9129944,5.384365562,111.0634129,,,,,,,,,,370.9129944,3.407547524,111.0651263
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0130005,5.385011251,111.0942339,,,,,,,,,,371.0130005,3.40713541,111.0948764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.1130066,5.385236183,111.1241915,,,,,,,,,,371.1130066,3.40692289,111.1244057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.2130127,5.38679597,111.155655,,,,,,,,,,371.2130127,3.406844954,111.1545841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.3129883,5.38632886,111.1847559,,,,,,,,,,371.3129883,3.407132369,111.1843276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.4129944,5.384732782,111.2136493,,,,,,,,,,371.4129944,3.407010712,111.214506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.5130005,5.384045052,111.2427569,,,,,,,,,,371.5130005,3.406944941,111.2446778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.6130066,5.384287231,111.2725003,,,,,,,,,,371.6130066,3.407504564,111.2742137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.7130127,5.386541934,111.3045997,,,,,,,,,,371.7130127,3.406838871,111.3033213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.8129883,5.38788218,111.3349923,,,,,,,,,,371.8129883,3.406506595,111.3330648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.9129944,5.387328475,111.3643141,,,,,,,,,,371.9129944,3.40730611,111.3632432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0130005,5.387026291,111.3942717,,,,,,,,,,372.0130005,3.409394051,111.3953426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.1130066,5.386907717,111.4240218,,,,,,,,,,372.1130066,3.408201811,111.4244502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.2130127,5.386704704,111.4539794,,,,,,,,,,372.2130127,3.406115391,111.452266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.3129883,5.386776208,111.483087,,,,,,,,,,372.3129883,3.405299908,111.4811594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.4129944,5.38529008,111.5117662,,,,,,,,,,372.4129944,3.407151378,111.5124021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.5130005,5.385807494,111.541938,,,,,,,,,,372.5130005,3.408829106,111.5440798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.6130066,5.388204126,111.5738232,,,,,,,,,,372.6130066,3.409358694,111.5746799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.7130127,5.389709657,111.6055009,,,,,,,,,,372.7130127,3.410374912,111.6055009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.8129883,5.388850535,111.6346018,,,,,,,,,,372.8129883,3.409672342,111.6354585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.9129944,5.387039226,111.6626385,,,,,,,,,,372.9129944,3.407567293,111.6630668
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0130005,5.388014767,111.6926028,,,,,,,,,,373.0130005,3.405915417,111.6906752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.1130066,5.387929969,111.7227746,,,,,,,,,,373.1130066,3.407166205,111.7217037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.2130127,5.388466427,111.7527389,,,,,,,,,,373.2130127,3.409951773,111.7535955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.3129883,5.388760706,111.7831248,,,,,,,,,,373.3129883,3.409420664,111.7841957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.4129944,5.389635279,111.81416,,,,,,,,,,373.4129944,3.410591994,111.8148025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.5130005,5.389321956,111.8443317,,,,,,,,,,373.5130005,3.409662837,111.8441176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.6130066,5.389164217,111.8738677,,,,,,,,,,373.6130066,3.408547393,111.8727968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.7130127,5.388494812,111.9019044,,,,,,,,,,373.7130127,3.408095361,111.9021119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.8129883,5.389558386,111.9322903,,,,,,,,,,373.8129883,3.409876117,111.9329329
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9129944,5.389999625,111.9631046,,,,,,,,,,373.9129944,3.411057332,111.963533
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0130005,5.390457392,111.9932831,,,,,,,,,,374.0130005,3.410407607,111.9932831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.1130066,5.390790837,112.0234549,,,,,,,,,,374.1130066,3.409278857,112.0226049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2130127,5.390005014,112.0527767,,,,,,,,,,374.2130127,3.409578818,112.05192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.3129883,5.390099514,112.0825268,,,,,,,,,,374.3129883,3.40992326,112.0825268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.4129944,5.390229946,112.1129127,,,,,,,,,,374.4129944,3.411567912,112.1137694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.5130005,5.391113861,112.1426628,,,,,,,,,,374.5130005,3.410621648,112.1433054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.6130066,5.391621214,112.1730488,,,,,,,,,,374.6130066,3.410234246,112.1724063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.7130127,5.391159135,112.2023705,,,,,,,,,,374.7130127,3.410028569,112.201728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.8129883,5.390709272,112.2318998,,,,,,,,,,374.8129883,3.40975332,112.2312573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.9129944,5.390386248,112.2620783,,,,,,,,,,374.9129944,3.410940998,112.2625066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0130005,5.390122511,112.2916142,,,,,,,,,,375.0130005,3.411304448,112.2926851
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.1130066,5.390340256,112.3213576,,,,,,,,,,375.1130066,3.410820101,112.321786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.2130127,5.390557282,112.3513152,,,,,,,,,,375.2130127,3.410134259,112.3513152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.3129883,5.391690562,112.3825579,,,,,,,,,,375.3129883,3.411056192,112.3817146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.4129944,5.392290259,112.4125289,,,,,,,,,,375.4129944,3.410952783,112.4123147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.5130005,5.393368924,112.4433432,,,,,,,,,,375.5130005,3.411975083,112.443129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.6130066,5.392602504,112.4730866,,,,,,,,,,375.6130066,3.412852535,112.4737291
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.7130127,5.391136858,112.5022009,,,,,,,,,,375.7130127,3.41096799,112.5022009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.8129883,5.390782573,112.5310876,,,,,,,,,,375.8129883,3.41000842,112.5304451
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.9129944,5.390527459,112.5604027,,,,,,,,,,375.9129944,3.409876498,112.5597601
